pos.x pos.y vol rho vel.x vel.y p a mu k shock-detector massf-N2 massf-O2 massf-N massf-O massf-NO dt_subcycle e T dt_local
 -0.159139 0.00018127 2.55743e-12 0.007026 443.213 6.61603 28697.2 2353.53 0.000232483 0.503102 0 0.39161 0.000371866 0.367387 0.226928 0.013703 -1 2.46874e+07 8954.35 4.67038e-07
 -0.1591 0.000181069 2.54366e-12 0.00704693 439.04 6.59657 28710.6 2351.35 0.000231877 0.50138 0 0.390231 0.000360838 0.368892 0.227083 0.0134337 -1 2.46995e+07 8922.41 4.66647e-07
 -0.159062 0.000180868 2.52993e-12 0.00706743 434.924 6.57707 28723.7 2349.22 0.000231288 0.499712 0 0.38889 0.000350392 0.370353 0.227231 0.0131759 -1 2.47113e+07 8891.4 4.66232e-07
 -0.159023 0.000180668 2.51622e-12 0.00708752 430.863 6.55754 28736.5 2347.14 0.000230716 0.498097 0 0.387585 0.000340486 0.371773 0.227372 0.012929 -1 2.47228e+07 8861.27 4.65793e-07
 -0.158985 0.000180469 2.50254e-12 0.00710721 426.855 6.53799 28749.1 2345.1 0.000230159 0.496532 0 0.386315 0.00033108 0.373153 0.227508 0.012692 -1 2.4734e+07 8832 4.65331e-07
 -0.158946 0.00018027 2.4889e-12 0.00712652 422.898 6.51842 28761.5 2343.1 0.000229617 0.495014 0 0.385078 0.000322138 0.374496 0.227638 0.0124646 -1 2.47449e+07 8803.53 4.64847e-07
 -0.158908 0.000180072 2.47528e-12 0.00714547 418.992 6.49883 28773.5 2341.15 0.000229088 0.49354 0 0.383873 0.000313629 0.375804 0.227763 0.0122461 -1 2.47556e+07 8775.82 4.64341e-07
 -0.15887 0.000179875 2.4617e-12 0.00716407 415.134 6.47923 28785.4 2339.24 0.000228573 0.492109 0 0.382698 0.000305521 0.377077 0.227884 0.0120359 -1 2.47661e+07 8748.85 4.63813e-07
 -0.158832 0.000179678 2.44815e-12 0.00718232 411.322 6.45962 28797 2337.37 0.000228071 0.490718 0 0.381551 0.000297789 0.378318 0.227999 0.0118336 -1 2.47763e+07 8722.57 4.63265e-07
 -0.158794 0.000179482 2.43463e-12 0.00720024 407.557 6.44001 28808.4 2335.54 0.000227582 0.489365 0 0.380432 0.000290407 0.379528 0.228111 0.0116387 -1 2.47862e+07 8696.97 4.62697e-07
 -0.158756 0.000179287 2.42115e-12 0.00721784 403.835 6.42039 28819.6 2333.74 0.000227104 0.488049 0 0.37934 0.000283354 0.380708 0.228218 0.0114508 -1 2.4796e+07 8672 4.62108e-07
 -0.158719 0.000179092 2.4077e-12 0.00723514 400.157 6.40078 28830.6 2331.98 0.000226637 0.486769 0 0.378273 0.000276608 0.381859 0.228321 0.0112696 -1 2.48055e+07 8647.64 4.615e-07
 -0.158681 0.000178898 2.39428e-12 0.00725214 396.521 6.38117 28841.4 2330.26 0.000226181 0.485521 0 0.377231 0.00027015 0.382984 0.228421 0.0110946 -1 2.48148e+07 8623.86 4.60874e-07
 -0.158644 0.000178704 2.38091e-12 0.00726885 392.926 6.36156 28851.9 2328.56 0.000225736 0.484306 0 0.376212 0.000263963 0.384082 0.228517 0.0109256 -1 2.4824e+07 8600.65 4.60228e-07
 -0.158607 0.000178511 2.36756e-12 0.00728528 389.371 6.34197 28862.3 2326.9 0.0002253 0.483121 0 0.375215 0.00025803 0.385154 0.22861 0.0107622 -1 2.48329e+07 8577.97 4.59564e-07
 -0.15857 0.000178319 2.35425e-12 0.00730144 385.854 6.32238 28872.5 2325.27 0.000224874 0.481965 0 0.37424 0.000252337 0.386203 0.2287 0.0106042 -1 2.48417e+07 8555.81 4.58883e-07
 -0.158533 0.000178128 2.34098e-12 0.00731734 382.376 6.30281 28882.5 2323.67 0.000224457 0.480838 0 0.373286 0.000246869 0.387229 0.228787 0.0104513 -1 2.48503e+07 8534.15 4.58184e-07
 -0.158496 0.000177937 2.32775e-12 0.00733298 378.935 6.28326 28892.4 2322.09 0.000224049 0.479737 0 0.372352 0.000241615 0.388232 0.228872 0.0103031 -1 2.48587e+07 8512.96 4.57468e-07
 -0.158459 0.000177747 2.31455e-12 0.00734838 375.53 6.26373 28902 2320.55 0.000223649 0.478662 0 0.371437 0.000236562 0.389214 0.228953 0.0101596 -1 2.48669e+07 8492.22 4.56735e-07
 -0.158423 0.000177558 2.30139e-12 0.00736354 372.161 6.24422 28911.5 2319.03 0.000223258 0.477612 0 0.370541 0.000231699 0.390175 0.229032 0.0100204 -1 2.4875e+07 8471.93 4.55986e-07
 -0.158386 0.000177369 2.28827e-12 0.00737846 368.827 6.22473 28920.9 2317.54 0.000222875 0.476585 0 0.369663 0.000227017 0.391116 0.229109 0.00988548 -1 2.4883e+07 8452.06 4.5522e-07
 -0.15835 0.000177181 2.27519e-12 0.00739316 365.526 6.20526 28930 2316.07 0.000222499 0.475582 0 0.368802 0.000222504 0.392038 0.229183 0.00975449 -1 2.48907e+07 8432.61 4.54439e-07
 -0.158314 0.000176993 2.26215e-12 0.00740764 362.259 6.18583 28939 2314.63 0.00022213 0.4746 0 0.367958 0.000218154 0.392941 0.229255 0.00962731 -1 2.48984e+07 8413.54 4.53643e-07
 -0.158278 0.000176807 2.24915e-12 0.00742191 359.025 6.16642 28947.9 2313.21 0.000221769 0.47364 0 0.36713 0.000213956 0.393827 0.229326 0.00950376 -1 2.49059e+07 8394.86 4.52831e-07
 -0.158242 0.000176621 2.23619e-12 0.00743596 355.823 6.14704 28956.6 2311.81 0.000221415 0.472699 0 0.366317 0.000209905 0.394695 0.229394 0.00938369 -1 2.49133e+07 8376.54 4.52005e-07
 -0.158206 0.000176435 2.22327e-12 0.00744982 352.652 6.12769 28965.1 2310.44 0.000221067 0.471779 0 0.36552 0.000205991 0.395547 0.22946 0.00926695 -1 2.49205e+07 8358.57 4.51163e-07
 -0.15817 0.000176251 2.21039e-12 0.00746348 349.512 6.10838 28973.5 2309.09 0.000220725 0.470877 0 0.364738 0.00020221 0.396383 0.229524 0.0091534 -1 2.49276e+07 8340.95 4.50308e-07
 -0.158135 0.000176067 2.19755e-12 0.00747695 346.403 6.08911 28981.8 2307.76 0.00022039 0.469994 0 0.363969 0.000198554 0.397203 0.229587 0.00904291 -1 2.49346e+07 8323.66 4.49438e-07
 -0.158099 0.000175883 2.18476e-12 0.00749023 343.323 6.06986 28989.9 2306.45 0.000220061 0.469128 0 0.363215 0.000195017 0.398007 0.229648 0.00893534 -1 2.49415e+07 8306.68 4.48555e-07
 -0.158064 0.000175701 2.17201e-12 0.00750333 340.273 6.05066 28997.9 2305.16 0.000219737 0.468279 0 0.362473 0.000191594 0.398798 0.229707 0.00883059 -1 2.49483e+07 8290.02 4.47658e-07
 -0.158029 0.000175519 2.1593e-12 0.00751625 337.251 6.0315 29005.8 2303.89 0.000219419 0.467447 0 0.361745 0.00018828 0.399574 0.229765 0.00872854 -1 2.49549e+07 8273.66 4.46748e-07
 -0.157994 0.000175338 2.14663e-12 0.007529 334.258 6.01238 29013.5 2302.63 0.000219107 0.46663 0 0.361029 0.00018507 0.400336 0.229821 0.00862908 -1 2.49614e+07 8257.58 4.45825e-07
 -0.157959 0.000175157 2.134e-12 0.00754158 331.293 5.9933 29021.1 2301.4 0.000218799 0.465829 0 0.360325 0.000181958 0.401086 0.229876 0.00853211 -1 2.49679e+07 8241.79 4.4489e-07
 -0.157925 0.000174977 2.12142e-12 0.00755399 328.356 5.97426 29028.6 2300.18 0.000218497 0.465043 0 0.359632 0.000178942 0.401822 0.229929 0.00843754 -1 2.49742e+07 8226.26 4.43941e-07
 -0.15789 0.000174798 2.10889e-12 0.00756625 325.445 5.95527 29035.9 2298.98 0.0002182 0.464271 0 0.358952 0.000176016 0.402546 0.229981 0.00834528 -1 2.49804e+07 8211.01 4.42981e-07
 -0.157856 0.00017462 2.0964e-12 0.00757834 322.561 5.93632 29043.1 2297.8 0.000217908 0.463513 0 0.358282 0.000173176 0.403257 0.230032 0.00825524 -1 2.49865e+07 8196.01 4.42008e-07
 -0.157821 0.000174442 2.08395e-12 0.00759029 319.703 5.91742 29050.2 2296.64 0.00021762 0.462768 0 0.357623 0.00017042 0.403957 0.230082 0.00816735 -1 2.49926e+07 8181.25 4.41023e-07
 -0.157787 0.000174265 2.07155e-12 0.00760208 316.871 5.89857 29057.2 2295.49 0.000217337 0.462037 0 0.356975 0.000167744 0.404646 0.23013 0.00808152 -1 2.49985e+07 8166.74 4.40027e-07
 -0.157753 0.000174089 2.05919e-12 0.00761372 314.065 5.87977 29064.1 2294.35 0.000217059 0.461318 0 0.356336 0.000165143 0.405323 0.230178 0.00799767 -1 2.50044e+07 8152.46 4.3902e-07
 -0.157719 0.000173913 2.04688e-12 0.00762523 311.284 5.86101 29070.9 2293.23 0.000216784 0.460612 0 0.355708 0.000162616 0.40599 0.230224 0.00791575 -1 2.50101e+07 8138.41 4.38001e-07
 -0.157685 0.000173738 2.03461e-12 0.00763659 308.527 5.84231 29077.5 2292.13 0.000216514 0.459917 0 0.355089 0.000160159 0.406646 0.230269 0.00783568 -1 2.50158e+07 8124.58 4.36971e-07
 -0.157652 0.000173564 2.0224e-12 0.00764781 305.795 5.82366 29084.1 2291.04 0.000216248 0.459234 0 0.35448 0.00015777 0.407292 0.230313 0.0077574 -1 2.50214e+07 8110.97 4.3593e-07
 -0.157618 0.00017339 2.01022e-12 0.0076589 303.088 5.80506 29090.5 2289.96 0.000215986 0.458563 0 0.35388 0.000155446 0.407928 0.230356 0.00768085 -1 2.50269e+07 8097.56 4.34879e-07
 -0.157585 0.000173217 1.9981e-12 0.00766986 300.404 5.78651 29096.9 2288.9 0.000215728 0.457902 0 0.353288 0.000153184 0.408554 0.230398 0.00760597 -1 2.50323e+07 8084.36 4.33817e-07
 -0.157552 0.000173045 1.98602e-12 0.00768069 297.743 5.76802 29103.1 2287.85 0.000215473 0.457252 0 0.352706 0.000150981 0.409171 0.23044 0.00753271 -1 2.50377e+07 8071.36 4.32746e-07
 -0.157519 0.000172874 1.97399e-12 0.0076914 295.106 5.74958 29109.2 2286.82 0.000215222 0.456612 0 0.352131 0.000148837 0.409779 0.23048 0.00746101 -1 2.5043e+07 8058.54 4.31664e-07
 -0.157486 0.000172703 1.962e-12 0.00770198 292.492 5.7312 29115.3 2285.79 0.000214975 0.455982 0 0.351565 0.000146748 0.410378 0.23052 0.00739082 -1 2.50482e+07 8045.92 4.30572e-07
 -0.157453 0.000172533 1.95006e-12 0.00771244 289.901 5.71287 29121.2 2284.78 0.000214731 0.455362 0 0.351007 0.000144713 0.410968 0.230558 0.0073221 -1 2.50533e+07 8033.48 4.29471e-07
 -0.15742 0.000172364 1.93818e-12 0.00772278 287.331 5.6946 29127 2283.79 0.000214491 0.454752 0 0.350457 0.000142729 0.411549 0.230596 0.00725479 -1 2.50584e+07 8021.22 4.2836e-07
 -0.157388 0.000172195 1.92633e-12 0.007733 284.784 5.67639 29132.8 2282.8 0.000214254 0.45415 0 0.349915 0.000140794 0.412122 0.230633 0.00718886 -1 2.50634e+07 8009.13 4.2724e-07
 -0.157355 0.000172027 1.91454e-12 0.00774312 282.259 5.65823 29138.4 2281.83 0.00021402 0.453558 0 0.34938 0.000138908 0.412688 0.23067 0.00712425 -1 2.50683e+07 7997.21 4.26111e-07
 -0.157323 0.00017186 1.9028e-12 0.00775311 279.756 5.64014 29144 2280.86 0.000213789 0.452975 0 0.348852 0.000137068 0.413245 0.230705 0.00706094 -1 2.50732e+07 7985.46 4.24973e-07
 -0.157291 0.000171693 1.8911e-12 0.007763 277.274 5.6221 29149.5 2279.91 0.000213561 0.4524 0 0.348331 0.000135273 0.413795 0.23074 0.00699888 -1 2.50779e+07 7973.87 4.23826e-07
 -0.157259 0.000171527 1.87946e-12 0.00777279 274.813 5.60412 29154.9 2278.97 0.000213337 0.451833 0 0.347817 0.00013352 0.414337 0.230774 0.00693804 -1 2.50827e+07 7962.43 4.22671e-07
 -0.157227 0.000171362 1.86786e-12 0.00778246 272.373 5.58621 29160.2 2278.04 0.000213115 0.451275 0 0.347311 0.00013181 0.414872 0.230808 0.00687837 -1 2.50873e+07 7951.15 4.21507e-07
 -0.157195 0.000171198 1.85631e-12 0.00779204 269.954 5.56835 29165.4 2277.12 0.000212896 0.450724 0 0.34681 0.000130139 0.415399 0.230841 0.00681985 -1 2.5092e+07 7940.02 4.20335e-07
 -0.157163 0.000171034 1.84481e-12 0.00780151 267.555 5.55056 29170.5 2276.21 0.00021268 0.450182 0 0.346316 0.000128507 0.41592 0.230873 0.00676244 -1 2.50965e+07 7929.04 4.19155e-07
 -0.157132 0.000170871 1.83336e-12 0.00781088 265.176 5.53283 29175.5 2275.31 0.000212466 0.449646 0 0.345829 0.000126913 0.416434 0.230905 0.0067061 -1 2.5101e+07 7918.19 4.17966e-07
 -0.157101 0.000170709 1.82196e-12 0.00782015 262.818 5.51516 29180.5 2274.42 0.000212256 0.449118 0 0.345348 0.000125355 0.416941 0.230936 0.00665082 -1 2.51054e+07 7907.49 4.16771e-07
 -0.157069 0.000170547 1.81061e-12 0.00782933 260.479 5.49755 29185.4 2273.54 0.000212048 0.448598 0 0.344872 0.000123833 0.417441 0.230966 0.00659655 -1 2.51098e+07 7896.93 4.15567e-07
 -0.157038 0.000170386 1.79931e-12 0.00783841 258.16 5.48001 29190.2 2272.67 0.000211842 0.448084 0 0.344403 0.000122344 0.417935 0.230996 0.00654328 -1 2.51141e+07 7886.5 4.14356e-07
 -0.157007 0.000170226 1.78806e-12 0.0078474 255.86 5.46253 29194.9 2271.81 0.000211639 0.447577 0 0.34394 0.000120889 0.418423 0.231025 0.00649097 -1 2.51184e+07 7876.2 4.13138e-07
 -0.156977 0.000170067 1.77686e-12 0.0078563 253.58 5.44511 29199.6 2270.96 0.000211438 0.447077 0 0.343482 0.000119465 0.418905 0.231054 0.0064396 -1 2.51226e+07 7866.03 4.11913e-07
 -0.156946 0.000169908 1.7657e-12 0.0078651 251.318 5.42776 29204.2 2270.12 0.00021124 0.446584 0 0.34303 0.000118072 0.419381 0.231082 0.00638914 -1 2.51268e+07 7855.98 4.10681e-07
 -0.156916 0.00016975 1.7546e-12 0.00787382 249.076 5.41047 29208.7 2269.28 0.000211044 0.446097 0 0.342583 0.000116709 0.419851 0.23111 0.00633956 -1 2.51309e+07 7846.06 4.09442e-07
 -0.156885 0.000169592 1.74355e-12 0.00788246 246.852 5.39325 29213.1 2268.46 0.000210851 0.445616 0 0.342142 0.000115376 0.420315 0.231137 0.00629086 -1 2.5135e+07 7836.25 4.08196e-07
 -0.156855 0.000169436 1.73256e-12 0.007891 244.646 5.3761 29217.5 2267.64 0.000210659 0.445141 0 0.341705 0.00011407 0.420773 0.231164 0.00624299 -1 2.5139e+07 7826.57 4.06943e-07
 -0.156825 0.00016928 1.72161e-12 0.00789947 242.459 5.35901 29221.8 2266.83 0.00021047 0.444673 0 0.341274 0.000112792 0.421226 0.231191 0.00619595 -1 2.5143e+07 7817 4.05685e-07
 -0.156795 0.000169124 1.71071e-12 0.00790785 240.29 5.34198 29226 2266.03 0.000210283 0.44421 0 0.340848 0.00011154 0.421674 0.231217 0.0061497 -1 2.51469e+07 7807.54 4.0442e-07
 -0.156765 0.00016897 1.69986e-12 0.00791615 238.139 5.32502 29230.2 2265.24 0.000210098 0.443753 0 0.340427 0.000110314 0.422116 0.231242 0.00610423 -1 2.51508e+07 7798.19 4.03149e-07
 -0.156735 0.000168816 1.68906e-12 0.00792437 236.006 5.30813 29234.2 2264.45 0.000209916 0.443301 0 0.340011 0.000109114 0.422553 0.231267 0.00605953 -1 2.51546e+07 7788.95 4.01872e-07
 -0.156706 0.000168663 1.67832e-12 0.00793251 233.891 5.29131 29238.3 2263.68 0.000209735 0.442855 0 0.3396 0.000107937 0.422985 0.231292 0.00601556 -1 2.51584e+07 7779.82 4.00589e-07
 -0.156676 0.00016851 1.66762e-12 0.00794057 231.793 5.27455 29242.2 2262.91 0.000209556 0.442415 0 0.339193 0.000106784 0.423412 0.231316 0.00597231 -1 2.51622e+07 7770.79 3.99301e-07
 -0.156647 0.000168359 1.65698e-12 0.00794856 229.712 5.25786 29246.1 2262.14 0.000209379 0.44198 0 0.33879 0.000105654 0.423834 0.23134 0.00592977 -1 2.51659e+07 7761.86 3.98007e-07
 -0.156618 0.000168207 1.64639e-12 0.00795647 227.648 5.24124 29250 2261.39 0.000209204 0.441549 0 0.338393 0.000104546 0.424252 0.231363 0.00588792 -1 2.51696e+07 7753.03 3.96707e-07
 -0.156589 0.000168057 1.63585e-12 0.00796431 225.602 5.22468 29253.7 2260.64 0.000209031 0.441124 0 0.337999 0.00010346 0.424664 0.231386 0.00584674 -1 2.51732e+07 7744.3 3.95403e-07
 -0.15656 0.000167907 1.62535e-12 0.00797207 223.572 5.2082 29257.4 2259.9 0.00020886 0.440704 0 0.33761 0.000102395 0.425072 0.231409 0.00580621 -1 2.51768e+07 7735.67 3.94093e-07
 -0.156531 0.000167758 1.61491e-12 0.00797977 221.559 5.19178 29261.1 2259.17 0.000208691 0.440289 0 0.337225 0.00010135 0.425476 0.231431 0.00576632 -1 2.51803e+07 7727.13 3.92778e-07
 -0.156503 0.00016761 1.60453e-12 0.00798739 219.562 5.17543 29264.7 2258.44 0.000208524 0.439879 0 0.336845 0.000100326 0.425875 0.231453 0.00572706 -1 2.51838e+07 7718.68 3.91458e-07
 -0.156474 0.000167462 1.59419e-12 0.00799495 217.582 5.15915 29268.2 2257.72 0.000208358 0.439473 0 0.336468 9.93206e-05 0.426269 0.231475 0.0056884 -1 2.51873e+07 7710.33 3.90134e-07
 -0.156446 0.000167316 1.5839e-12 0.00800243 215.618 5.14293 29271.7 2257.01 0.000208194 0.439072 0 0.336096 9.83343e-05 0.42666 0.231496 0.00565035 -1 2.51907e+07 7702.06 3.88805e-07
 -0.156417 0.000167169 1.57367e-12 0.00800985 213.67 5.12679 29275.1 2256.3 0.000208031 0.438675 0 0.335727 9.73663e-05 0.427046 0.231517 0.00561287 -1 2.51941e+07 7693.88 3.87471e-07
 -0.156389 0.000167024 1.56348e-12 0.0080172 211.738 5.11072 29278.5 2255.6 0.000207871 0.438283 0 0.335362 9.64162e-05 0.427428 0.231538 0.00557597 -1 2.51975e+07 7685.79 3.86134e-07
 -0.156361 0.000166879 1.55335e-12 0.00802448 209.823 5.09471 29281.8 2254.9 0.000207712 0.437895 0 0.335001 9.54836e-05 0.427806 0.231558 0.00553962 -1 2.52008e+07 7677.79 3.84791e-07
 -0.156334 0.000166735 1.54327e-12 0.0080317 207.922 5.07877 29285 2254.22 0.000207554 0.437512 0 0.334644 9.4568e-05 0.42818 0.231578 0.00550381 -1 2.52041e+07 7669.86 3.83445e-07
 -0.156306 0.000166591 1.53324e-12 0.00803886 206.038 5.06291 29288.3 2253.53 0.000207398 0.437132 0 0.334291 9.36689e-05 0.42855 0.231598 0.00546854 -1 2.52073e+07 7662.02 3.82095e-07
 -0.156278 0.000166449 1.52326e-12 0.00804596 204.168 5.04711 29291.4 2252.86 0.000207244 0.436757 0 0.333941 9.27859e-05 0.428916 0.231617 0.00543379 -1 2.52106e+07 7654.26 3.80741e-07
